shelter_name,shelter_location,is_indoor,capacity,nearest_aqi_station,nearest_aqi_county,nearest_aqi,nearest_aqi_level,distance_to_station_m,risk_label,disaster_types,shelter_lat,shelter_lon
臺中市大雅區秀山社區活動中心,臺中市大雅區,True,40,台中,台中市,45,良好,9917.20425623163,Safe,"水災,震災,土石流",24.229,120.6334
栗林社區活動中心,臺中市潭子區,True,100,台中,台中市,45,良好,9912.832580561848,Safe,"水災,震災",24.229634,120.712113
永寧國小操場,臺中市梧棲區,True,200,台中,台中市,45,良好,17201.88103959375,Safe,震災,24.23,120.53
國立中科實驗高級中學,臺中市大雅區,True,267,台中,台中市,45,良好,10361.176496288732,Safe,震災,24.230138,120.625985
中興嶺停車場,臺中市新社區,True,300,台中,台中市,45,良好,16633.44808339374,Safe,震災,24.231226,120.809642
復盛公園戶外臨時避難收容場所,臺中市新社區,True,300,台中,台中市,45,良好,16633.44808339374,Safe,震災,24.231226,120.809642
臺中市大雅區汝鎏國小1~3樓教室,臺中市大雅區,True,1924,台中,台中市,45,良好,10461.561950127922,Safe,"水災,震災,土石流",24.2314,120.6265
新社區老人文康活動中心,臺中市新社區,True,50,台中,台中市,45,良好,16504.18009149663,Safe,"水災,震災,土石流",24.232095,120.80745
東陽里活動中心,臺中市豐原區,True,50,台中,台中市,45,良好,12086.822889853727,Safe,水災,24.2329,120.7476
興安社區活動中心,臺中市沙鹿區,True,37,台中,台中市,45,良好,14720.950729243443,Safe,"水災,震災,土石流,海嘯",24.23327,120.562858
興仁社區活動中心,臺中市沙鹿區,True,38,台中,台中市,45,良好,14720.950729243443,Safe,"水災,震災,土石流,海嘯",24.23327,120.562858
臺中市大雅區大楓社區活動中心,臺中市大雅區,True,50,台中,台中市,45,良好,9686.00064798641,Safe,"水災,震災,土石流",24.2346,120.667
臺中市大雅區上楓社區活動中心二,臺中市大雅區,True,50,台中,台中市,45,良好,9698.51512365253,Safe,"水災,震災,土石流",24.2347,120.6668
鎮立公園,臺中市沙鹿區,True,95,台中,台中市,45,良好,14556.772850561647,Safe,"水災,震災,土石流,海嘯",24.234753,120.566413
沙鹿國民中學操場,臺中市沙鹿區,True,363,台中,台中市,45,良好,14823.32308024605,Safe,"水災,震災,土石流,海嘯",24.235208,120.563351
臺中市沙鹿國中禮堂,臺中市沙鹿區,True,553,台中,台中市,45,良好,14823.32308024605,Safe,"水災,震災,土石流",24.235208,120.563351
臺中市原住民綜合服務中心,臺中市大雅區,True,72,台中,台中市,45,良好,11044.752513927115,Safe,震災,24.235343,120.622359
美仁社區活動中心,臺中市沙鹿區,True,44,台中,台中市,45,良好,15003.018453578139,Safe,"水災,震災,土石流,海嘯",24.235802,120.561571
居仁社區活動中心,臺中市沙鹿區,True,74,台中,台中市,45,良好,15003.018453578139,Safe,"水災,震災,土石流,海嘯",24.235802,120.561571
臺中市沙鹿國小禮堂,臺中市沙鹿區,True,315,台中,台中市,45,良好,15003.018453578139,Safe,"水災,震災,土石流,海嘯",24.235802,120.561571
臺中市大雅區上楓國小庠序樓地下室,臺中市大雅區,True,1216,台中,台中市,45,良好,9852.400674041031,Safe,"水災,震災,土石流",24.2361,120.667
豐田國小,臺中市豐原區,True,500,台中,台中市,45,良好,11076.960827492949,Safe,"水災,震災",24.237,120.722
文昌街、日新街口停車場,臺中市沙鹿區,True,709,台中,台中市,45,良好,15073.032754758695,Safe,"水災,震災,土石流,海嘯",24.237054,120.561849
臺中市東勢區石角國小教室,臺中市東勢區,True,400,台中,台中市,45,良好,20538.053390365283,Safe,水災,24.2379,120.8503
臺中市大雅區六寶國小1~3樓教室,臺中市大雅區,True,900,台中,台中市,45,良好,10769.261685351441,Safe,"水災,震災,土石流",24.2381,120.6355
豐田里活動中心舊,臺中市豐原區,True,50,台中,台中市,45,良好,11177.84176146648,Safe,水災,24.2381,120.7218
臺中市竹林國小禮堂,臺中市沙鹿區,True,73,台中,台中市,45,良好,14731.94192701263,Safe,"水災,震災,土石流,海嘯",24.238543,120.567875
竹林國民小學操場,臺中市沙鹿區,True,859,台中,台中市,45,良好,14731.94192701263,Safe,"水災,震災,土石流,海嘯",24.238543,120.567875
三角社區活動中心,臺中市神岡區,True,45,台中,台中市,45,良好,10235.468005275432,Safe,"水災,震災",24.2386,120.6895
豐南國中,臺中市豐原區,True,1000,台中,台中市,45,良好,11102.180915063744,Safe,"水災,震災",24.2394,120.7169
豐田活動中心新,臺中市豐原區,True,50,台中,台中市,45,良好,11366.594451693503,Safe,水災,24.2402,120.7213
崑山國小,臺中市新社區,True,100,台中,台中市,45,良好,15552.947419386302,Safe,"水災,震災,土石流",24.241082,120.787761
南陽里活動中心,臺中市豐原區,True,100,台中,台中市,45,良好,11681.050649691857,Safe,水災,24.2412,120.7261
清泉社區活動中心,臺中市沙鹿區,True,88,台中,台中市,45,良好,12026.613685531214,Safe,"水災,震災,土石流,海嘯",24.241539,120.61464
梧棲國中活動中心,臺中市梧棲區,True,300,台中,台中市,45,良好,16391.65345606484,Safe,"水災,震災,土石流",24.2418,120.5492
豐原區公所,臺中市豐原區,True,200,台中,台中市,45,良好,11409.64098960272,Safe,"水災,震災",24.2419,120.7182
梧南國小3樓視聽教室,臺中市梧棲區,True,100,台中,台中市,45,良好,18467.107450247415,Safe,,24.2421,120.5238
東勢高工學生活動中心,臺中市東勢區,True,2200,台中,台中市,45,良好,19350.302578721425,Safe,"水災,震災,土石流",24.2422,120.8338
新社國小（活動中心）,臺中市新社區,True,150,台中,台中市,45,良好,17243.276954145258,Safe,"水災,震災,土石流",24.242245,120.808355
田心里活動中心,臺中市豐原區,True,50,台中,台中市,45,良好,11476.773871656727,Safe,水災,24.2424,120.7186
草湳里活動中心,臺中市梧棲區,True,120,台中,台中市,45,良好,18626.114743099246,Safe,"水災,震災,土石流",24.2429,120.5225
大德國小風雨操場,臺中市梧棲區,True,300,台中,台中市,45,良好,17025.891290013966,Safe,"水災,震災,土石流",24.2431,120.5423
鹿寮社區活動中心,臺中市沙鹿區,True,77,台中,台中市,45,良好,15165.192426032863,Safe,"水災,震災,土石流,海嘯",24.243106,120.566755
臺中市公明國小禮堂,臺中市沙鹿區,True,75,台中,台中市,45,良好,12436.032800278312,Safe,"水災,震災,土石流,海嘯",24.243158,120.609713
公明國民小學操場,臺中市沙鹿區,True,1744,台中,台中市,45,良好,12436.032800278312,Safe,"水災,震災,土石流,海嘯",24.243158,120.609713
臺中市東勢區新盛國小教室,臺中市東勢區,True,1200,台中,台中市,45,良好,19160.761841576386,Safe,"水災,震災,土石流",24.2434,120.8307
鹿鳴公園,臺中市沙鹿區,True,20,台中,台中市,45,良好,15219.927606497304,Safe,"水災,震災,土石流,海嘯",24.243804,120.56675
臺中市鹿寮國中禮堂,臺中市沙鹿區,True,151,台中,台中市,45,良好,15219.927606497304,Safe,"震災,土石流,海嘯",24.243804,120.56675
鹿寮國民中學操場,臺中市沙鹿區,True,826,台中,台中市,45,良好,15219.927606497304,Safe,"水災,震災,土石流",24.243804,120.56675
臺中港區綜合體育館,臺中市梧棲區,True,400,台中,台中市,45,良好,17021.750465876932,Safe,"水災,震災,土石流",24.2444,120.5435
中港高中地下一樓會議教室,臺中市梧棲區,True,300,台中,台中市,45,良好,17152.115744800034,Safe,"水災,震災,土石流",24.2448,120.5422
公明社區活動中心,臺中市沙鹿區,True,90,台中,台中市,45,良好,12766.108654836804,Safe,"水災,震災,土石流,海嘯",24.245645,120.607933
社口國小樂群樓,臺中市神岡區,True,955,台中,台中市,45,良好,10955.105343261554,Safe,"水災,震災",24.2457,120.6847
豐原高商,臺中市豐原區,True,860,台中,台中市,45,良好,11634.577455868684,Safe,"水災,震災",24.246,120.7129
大庄社區活動中心,臺中市梧棲區,True,100,台中,台中市,45,良好,17226.22388937174,Safe,"水災,震災,土石流",24.2463,120.5426
公明國民中學教室,臺中市沙鹿區,True,110,台中,台中市,45,良好,12873.167525910958,Safe,"水災,震災,土石流,海嘯",24.246551,120.607534
臺中市公明國中禮堂,臺中市沙鹿區,True,111,台中,台中市,45,良好,12873.167525910958,Safe,"水災,震災,土石流,海嘯",24.246551,120.607534
臺中市公明國中操場,臺中市沙鹿區,True,588,台中,台中市,45,良好,12873.167525910958,Safe,"水災,震災,土石流,海嘯",24.246551,120.607534
北陽里活動中心,臺中市豐原區,True,50,台中,台中市,45,良好,12483.767204362712,Safe,水災,24.2473,120.7304
豐東國中,臺中市豐原區,True,700,台中,台中市,45,良好,12428.795183689255,Safe,"水災,震災",24.2474,120.729
福陽國小,臺中市豐原區,True,100,台中,台中市,45,良好,12253.423048168957,Safe,"水災,震災",24.2481,120.7234
瑞穗國小,臺中市豐原區,True,1000,台中,台中市,45,良好,11940.012571650106,Safe,"水災,震災",24.2493,120.7117
陸軍第五地區支援指揮部豐原甲型聯,臺中市豐原區,True,115,台中,台中市,45,良好,11794.33368795933,Safe,水災,24.2497,120.7055
西安里活動中心,臺中市豐原區,True,100,台中,台中市,45,良好,12038.816024041093,Safe,水災,24.2497,120.7134
岸裡國小學生活動中心,臺中市神岡區,True,188,台中,台中市,45,良好,11608.90198844893,Safe,"水災,震災",24.2498,120.6975
臺中市立東勢國中教室,臺中市東勢區,True,800,台中,台中市,45,良好,19737.35243139754,Safe,"水災,震災,土石流",24.2503,120.8324
中正國小活動中心,臺中市梧棲區,True,250,台中,台中市,45,良好,17821.595244944674,Safe,"水災,震災,海嘯",24.2504,120.5387
臺中市東勢區泰安宮,臺中市東勢區,True,20,台中,台中市,45,良好,19737.152043881495,Safe,"水災,震災,土石流",24.2517,120.8313
南嵩里活動中心,臺中市豐原區,True,50,台中,台中市,45,良好,13535.956658543073,Safe,水災,24.2519,120.7426
中陽里活動中心,臺中市豐原區,True,100,台中,台中市,45,良好,12725.566223051726,Safe,水災,24.2521,120.725
富春國小,臺中市豐原區,True,1000,台中,台中市,45,良好,12318.740428920157,Safe,"水災,震災",24.2524,120.7133
中港國小視聽教室,臺中市梧棲區,True,100,台中,台中市,45,良好,18431.669974840162,Safe,"水災,震災,土石流",24.2525,120.5328
臺中市立中山國小教室,臺中市東勢區,True,500,台中,台中市,45,良好,20134.39804122182,Safe,"水災,震災,土石流",24.253,120.8351
豐圳里活動中心新,臺中市豐原區,True,100,台中,台中市,45,良好,12306.685459506929,Safe,水災,24.2537,120.7085
情人公園,臺中市梧棲區,True,100,台中,台中市,45,良好,18588.587286762377,Safe,震災,24.2545,120.5326
庄前里活動中心,臺中市神岡區,True,41,台中,台中市,45,良好,11949.709943744348,Safe,"水災,震災",24.2545,120.6605
臺中市東勢區延平社區活動中心,臺中市東勢區,True,50,台中,台中市,45,良好,19727.304662106166,Safe,"水災,震災,土石流",24.255,120.8285
五里聯合活動中心,臺中市豐原區,True,200,台中,台中市,45,良好,12843.55663612256,Safe,水災,24.2551,120.7202
梧棲區公所四樓禮堂,臺中市梧棲區,True,80,台中,台中市,45,良好,18708.50733028527,Safe,"水災,震災,土石流",24.2552,120.5317
豐村國小,臺中市豐原區,True,300,台中,台中市,45,良好,13568.62126097795,Safe,"水災,震災",24.2553,120.7367
豐原國小,臺中市豐原區,True,330,台中,台中市,45,良好,12908.36621537032,Safe,"水災,震災",24.2554,120.7211
臺中市鹿峰國小禮堂,臺中市沙鹿區,True,363,台中,台中市,45,良好,15948.069708717896,Safe,"震災,土石流,海嘯",24.255608,120.570016
鹿峰國民小學操場,臺中市沙鹿區,True,810,台中,台中市,45,良好,15948.069708717896,Safe,"水災,震災,土石流,海嘯",24.255608,120.570016
東勢區鯉魚伯公公園,臺中市東勢區,True,1700,台中,台中市,45,良好,19534.74931968532,Safe,"水災,震災,土石流",24.256186,120.825098
